id	desc	common.n	target.n	p-value	genes	p-adjust
9449253	https://pubmed.ncbi.nlm.nih.gov/9449253	2	2	0.0005526585062899104	b2519, b3182	0.0012246618727420938
14566433	https://pubmed.ncbi.nlm.nih.gov/14566433	2	2	0.0005526585062899104	b0958, b0095	0.0012226309243627538
21757689	https://pubmed.ncbi.nlm.nih.gov/21757689	2	2	0.0005526585062899104	b4142, b4143	0.0012206067009780473
30261644	https://pubmed.ncbi.nlm.nih.gov/30261644	2	2	0.0005526585062899104	b0095, b2910	0.0012185891692408934
17307852	https://pubmed.ncbi.nlm.nih.gov/17307852	2	2	0.0005526585062899104	b3463, b0095	0.0012165782960243243
17428494	https://pubmed.ncbi.nlm.nih.gov/17428494	2	2	0.0005526585062899104	b0095, b2910	0.0012145740484196714
16537402	https://pubmed.ncbi.nlm.nih.gov/16537402	2	2	0.0005526585062899104	b4142, b4143	0.0012125763937347706
10635320	https://pubmed.ncbi.nlm.nih.gov/10635320	2	2	0.0005526585062899104	b3811, b2894	0.0012105852994921847
12571061	https://pubmed.ncbi.nlm.nih.gov/12571061	2	2	0.0005526585062899104	b0094, b0095	0.0012086007334274436
6327635	https://pubmed.ncbi.nlm.nih.gov/6327635	2	2	0.0005526585062899104	b0094, b0095	0.0012066226634873003
15351395	https://pubmed.ncbi.nlm.nih.gov/15351395	2	2	0.0005526585062899104	b0095, b2412	0.0012046510578280073
22505682	https://pubmed.ncbi.nlm.nih.gov/22505682	2	2	0.0005526585062899104	b0095, b0102	0.001202685884813606
18006553	https://pubmed.ncbi.nlm.nih.gov/18006553	2	2	0.0005526585062899104	b4142, b4143	0.0012007271130142353
17722091	https://pubmed.ncbi.nlm.nih.gov/17722091	2	2	0.0005526585062899104	b4142, b4143	0.0011987747112044561
12604338	https://pubmed.ncbi.nlm.nih.gov/12604338	2	2	0.0005526585062899104	b4142, b4143	0.0011968286483615917
23818486	https://pubmed.ncbi.nlm.nih.gov/23818486	2	2	0.0005526585062899104	b0737, b3933	0.001194888893664085
12818199	https://pubmed.ncbi.nlm.nih.gov/12818199	2	2	0.0005526585062899104	b3811, b2894	0.0011929554164898713
20308588	https://pubmed.ncbi.nlm.nih.gov/20308588	2	2	0.0005526585062899104	b1175, b1174	0.0011910281864147667
14702319	https://pubmed.ncbi.nlm.nih.gov/14702319	2	2	0.0005526585062899104	b0084, b3933	0.0011891071732108719
22651575	https://pubmed.ncbi.nlm.nih.gov/22651575	2	2	0.0005526585062899104	b1175, b1174	0.0011871923468449927
10690414	https://pubmed.ncbi.nlm.nih.gov/10690414	2	2	0.0005526585062899104	b1176, b1174	0.0011852836774770747
22580828	https://pubmed.ncbi.nlm.nih.gov/22580828	2	2	0.0005526585062899104	b0956, b3928	0.0011833811354586526
29323635	https://pubmed.ncbi.nlm.nih.gov/29323635	2	2	0.0005526585062899104	b0924, b0922	0.001181484691331315
28695917	https://pubmed.ncbi.nlm.nih.gov/28695917	2	2	0.0005526585062899104	b0094, b0095	0.0011795943158251848
10228152	https://pubmed.ncbi.nlm.nih.gov/10228152	2	2	0.0005526585062899104	b0095, b2412	0.001177709979857413
1925030	https://pubmed.ncbi.nlm.nih.gov/1925030	2	2	0.0005526585062899104	b0094, b0095	0.0011758316545306866
10880432	https://pubmed.ncbi.nlm.nih.gov/10880432	2	2	0.0005526585062899104	b0095, b2412	0.0011739593111317523
24595368	https://pubmed.ncbi.nlm.nih.gov/24595368	2	2	0.0005526585062899104	b0095, b3232	0.0011720929211299531
11983867	https://pubmed.ncbi.nlm.nih.gov/11983867	2	2	0.0005526585062899104	b1175, b1174	0.0011702324561757786
16936014	https://pubmed.ncbi.nlm.nih.gov/16936014	2	2	0.0005526585062899104	b1175, b1174	0.0011683778880994303
12368455	https://pubmed.ncbi.nlm.nih.gov/12368455	2	2	0.0005526585062899104	b1175, b1174	0.0011665291889093995
10567683	https://pubmed.ncbi.nlm.nih.gov/10567683	2	2	0.0005526585062899104	b4142, b4143	0.0011646863307910593
23098212	https://pubmed.ncbi.nlm.nih.gov/23098212	2	2	0.0005526585062899104	b0095, b2910	0.001162849286105269
8432706	https://pubmed.ncbi.nlm.nih.gov/8432706	2	2	0.0005526585062899104	b0095, b1175	0.001161018027386993
3001034	https://pubmed.ncbi.nlm.nih.gov/3001034	2	2	0.0005526585062899104	b0958, b0095	0.0011591925273439316
9044272	https://pubmed.ncbi.nlm.nih.gov/9044272	2	2	0.0005526585062899104	b3811, b2894	0.0011573727588551656
8995522	https://pubmed.ncbi.nlm.nih.gov/8995522	2	2	0.0005526585062899104	b3811, b2894	0.0011555586949698127
10361305	https://pubmed.ncbi.nlm.nih.gov/10361305	2	2	0.0005526585062899104	b3811, b2894	0.0011537503089056973
11872712	https://pubmed.ncbi.nlm.nih.gov/11872712	2	2	0.0005526585062899104	b3811, b2894	0.0011519475740480322
3510188	https://pubmed.ncbi.nlm.nih.gov/3510188	2	2	0.0005526585062899104	b2134, b2519	0.0011501504639481132
17322202	https://pubmed.ncbi.nlm.nih.gov/17322202	2	2	0.0005526585062899104	b0094, b0095	0.0011483589523220256
1400163	https://pubmed.ncbi.nlm.nih.gov/1400163	2	2	0.0005526585062899104	b0094, b0095	0.0011465730130493631
24651041	https://pubmed.ncbi.nlm.nih.gov/24651041	2	2	0.0005526585062899104	b0095, b2412	0.0011447926201719574
7024823	https://pubmed.ncbi.nlm.nih.gov/7024823	2	2	0.0005526585062899104	b0632, b0839	0.001143017747892621
9371419	https://pubmed.ncbi.nlm.nih.gov/9371419	2	2	0.0005526585062899104	b0839, b0632	0.0011412483705739017
3903044	https://pubmed.ncbi.nlm.nih.gov/3903044	2	2	0.0005526585062899104	b0839, b0632	0.0011394844627368478
6243629	https://pubmed.ncbi.nlm.nih.gov/6243629	2	2	0.0005526585062899104	b0635, b0634	0.0011377259990597848
17176110	https://pubmed.ncbi.nlm.nih.gov/17176110	2	2	0.0005526585062899104	b0632, b0635	0.001135972954377104
6300030	https://pubmed.ncbi.nlm.nih.gov/6300030	2	2	0.0005526585062899104	b0635, b0634	0.0011342253036780623
20132438	https://pubmed.ncbi.nlm.nih.gov/20132438	2	2	0.0005526585062899104	b0095, b1176	0.0011324830221055922
19652393	https://pubmed.ncbi.nlm.nih.gov/19652393	2	2	0.0005526585062899104	b0095, b1176	0.0011307460849551234
17071748	https://pubmed.ncbi.nlm.nih.gov/17071748	2	2	0.0005526585062899104	b3933, b0890	0.0011290144676734159
19376877	https://pubmed.ncbi.nlm.nih.gov/19376877	2	2	0.0005526585062899104	b3463, b3462	0.0011272881458574014
1091862	https://pubmed.ncbi.nlm.nih.gov/1091862	2	2	0.0005526585062899104	b0635, b3182	0.001125567095253039
17470659	https://pubmed.ncbi.nlm.nih.gov/17470659	2	2	0.0005526585062899104	b0635, b0084	0.0011238512917541776
12519203	https://pubmed.ncbi.nlm.nih.gov/12519203	2	2	0.0005526585062899104	b0635, b0084	0.0011221407114014315
9720867	https://pubmed.ncbi.nlm.nih.gov/9720867	2	2	0.0005526585062899104	b0095, b0924	0.0011204353303810647
1649945	https://pubmed.ncbi.nlm.nih.gov/1649945	2	2	0.0005526585062899104	b0093, b0095	0.0011187351250238854
18245292	https://pubmed.ncbi.nlm.nih.gov/18245292	2	2	0.0005526585062899104	b0958, b0095	0.0011170400718041524
23149342	https://pubmed.ncbi.nlm.nih.gov/23149342	2	2	0.0005526585062899104	b0095, b2412	0.001115350147338488
21216997	https://pubmed.ncbi.nlm.nih.gov/21216997	2	2	0.0005526585062899104	b0095, b0946	0.0011136653283848044
28100778	https://pubmed.ncbi.nlm.nih.gov/28100778	2	2	0.0005526585062899104	b0095, b0102	0.0011119855918412375
17979757	https://pubmed.ncbi.nlm.nih.gov/17979757	2	2	0.0005526585062899104	b4142, b4143	0.001110310914745091
30022070	https://pubmed.ncbi.nlm.nih.gov/30022070	2	2	0.0005526585062899104	b2516, b3251	0.0011086412742717902
29599448	https://pubmed.ncbi.nlm.nih.gov/29599448	2	2	0.0005526585062899104	b2516, b3251	0.0011069766477338446
19078962	https://pubmed.ncbi.nlm.nih.gov/19078962	2	2	0.0005526585062899104	b2516, b3251	0.0011053170125798208
3280547	https://pubmed.ncbi.nlm.nih.gov/3280547	2	2	0.0005526585062899104	b3463, b3462	0.0011036623463933242
6394955	https://pubmed.ncbi.nlm.nih.gov/6394955	2	2	0.0005526585062899104	b3463, b3462	0.001102012626891989
10611296	https://pubmed.ncbi.nlm.nih.gov/10611296	2	2	0.0005526585062899104	b0095, b1176	0.0011003678319264783
9732440	https://pubmed.ncbi.nlm.nih.gov/9732440	2	2	0.0005526585062899104	b0094, b0095	0.001098727939479494
22304478	https://pubmed.ncbi.nlm.nih.gov/22304478	2	2	0.0005526585062899104	b0095, b2412	0.0010970929276647925
8162192	https://pubmed.ncbi.nlm.nih.gov/8162192	2	2	0.0005526585062899104	b0839, b0632	0.0010954627747262117
6161915	https://pubmed.ncbi.nlm.nih.gov/6161915	2	2	0.0005526585062899104	b4142, b4143	0.001093837459036707
8955398	https://pubmed.ncbi.nlm.nih.gov/8955398	2	2	0.0005526585062899104	b0094, b0095	0.0010922169590973933
16977315	https://pubmed.ncbi.nlm.nih.gov/16977315	2	2	0.0005526585062899104	b4142, b4143	0.0010906012535365985
8790346	https://pubmed.ncbi.nlm.nih.gov/8790346	2	2	0.0005526585062899104	b4142, b4143	0.0010889903211089224
7935790	https://pubmed.ncbi.nlm.nih.gov/7935790	2	2	0.0005526585062899104	b4142, b4143	0.0010873841406943076
19393741	https://pubmed.ncbi.nlm.nih.gov/19393741	2	2	0.0005526585062899104	b4142, b4143	0.0010857826912971142
8104102	https://pubmed.ncbi.nlm.nih.gov/8104102	2	2	0.0005526585062899104	b4142, b4143	0.0010841859520452067
16822698	https://pubmed.ncbi.nlm.nih.gov/16822698	2	2	0.0005526585062899104	b4142, b4143	0.0010825939021890463
8550627	https://pubmed.ncbi.nlm.nih.gov/8550627	2	2	0.0005526585062899104	b4142, b4143	0.0010810065211007925
15694372	https://pubmed.ncbi.nlm.nih.gov/15694372	2	2	0.0005526585062899104	b4142, b4143	0.0010794237882734122
17384195	https://pubmed.ncbi.nlm.nih.gov/17384195	2	2	0.0005526585062899104	b4233, b1192	0.0010778456833197962
31971820	https://pubmed.ncbi.nlm.nih.gov/31971820	2	2	0.0005526585062899104	b0094, b0890	0.001076272185971884
27021560	https://pubmed.ncbi.nlm.nih.gov/27021560	2	2	0.0005526585062899104	b0095, b0102	0.0010747032760797966
23922320	https://pubmed.ncbi.nlm.nih.gov/23922320	2	2	0.0005526585062899104	b2516, b2412	0.001073138933610976
23012351	https://pubmed.ncbi.nlm.nih.gov/23012351	2	2	0.0005526585062899104	b1175, b1174	0.001071579138649332
10411726	https://pubmed.ncbi.nlm.nih.gov/10411726	2	2	0.0005526585062899104	b1175, b1176	0.0010700238713943985
12867440	https://pubmed.ncbi.nlm.nih.gov/12867440	2	2	0.0005526585062899104	b1175, b1176	0.0010684731121604935
8917533	https://pubmed.ncbi.nlm.nih.gov/8917533	2	2	0.0005526585062899104	b0094, b0095	0.0010669268413758908
31848350	https://pubmed.ncbi.nlm.nih.gov/31848350	2	2	0.0005526585062899104	b0095, b2910	0.0010653850395819949
29995995	https://pubmed.ncbi.nlm.nih.gov/29995995	2	2	0.0005526585062899104	b0094, b0095	0.001063847687432526
9473042	https://pubmed.ncbi.nlm.nih.gov/9473042	2	2	0.0005526585062899104	b0094, b0095	0.0010623147656927097
1400183	https://pubmed.ncbi.nlm.nih.gov/1400183	2	2	0.0005526585062899104	b0094, b0095	0.0010607862552384755
10960100	https://pubmed.ncbi.nlm.nih.gov/10960100	2	2	0.0005526585062899104	b0095, b2412	0.0010592621370556616
2573840	https://pubmed.ncbi.nlm.nih.gov/2573840	2	2	0.0005526585062899104	b4142, b4143	0.001057742392239226
29921670	https://pubmed.ncbi.nlm.nih.gov/29921670	2	2	0.0005526585062899104	b0095, b2412	0.0010562270019924649
15090526	https://pubmed.ncbi.nlm.nih.gov/15090526	2	2	0.0005526585062899104	b1175, b1176	0.0010547159476262382
18708495	https://pubmed.ncbi.nlm.nih.gov/18708495	2	2	0.0005526585062899104	b1069, b0089	0.0010532092105582007
18832143	https://pubmed.ncbi.nlm.nih.gov/18832143	2	2	0.0005526585062899104	b1069, b0089	0.0010517067723120406
1554356	https://pubmed.ncbi.nlm.nih.gov/1554356	2	2	0.0005526585062899104	b0092, b0381	0.0010502086145167244
8756703	https://pubmed.ncbi.nlm.nih.gov/8756703	2	2	0.0005526585062899104	b0381, b0092	0.0010487147189057475
2211496	https://pubmed.ncbi.nlm.nih.gov/2211496	2	2	0.0005526585062899104	b0095, b0436	0.0010472250673163928
33285025	https://pubmed.ncbi.nlm.nih.gov/33285025	2	2	0.0005526585062899104	b1175, b1174	0.0010457396416889936
11763238	https://pubmed.ncbi.nlm.nih.gov/11763238	2	2	0.0005526585062899104	b1175, b1176	0.0010442584240662046
16605359	https://pubmed.ncbi.nlm.nih.gov/16605359	2	2	0.0005526585062899104	b1175, b1174	0.001042781396592278
8407846	https://pubmed.ncbi.nlm.nih.gov/8407846	2	2	0.0005526585062899104	b0635, b0634	0.0010413085415123453
8861198	https://pubmed.ncbi.nlm.nih.gov/8861198	2	2	0.0005526585062899104	b0094, b0095	0.0010398398411717075
6348029	https://pubmed.ncbi.nlm.nih.gov/6348029	2	2	0.0005526585062899104	b0635, b0634	0.0010383752780151274
19047356	https://pubmed.ncbi.nlm.nih.gov/19047356	2	2	0.0005526585062899104	b0635, b0634	0.001036914834586133
7027927	https://pubmed.ncbi.nlm.nih.gov/7027927	2	2	0.0005526585062899104	b3396, b0635	0.0010354584935263209
11418550	https://pubmed.ncbi.nlm.nih.gov/11418550	2	2	0.0005526585062899104	b0635, b0634	0.0010340062375746712
10209756	https://pubmed.ncbi.nlm.nih.gov/10209756	2	2	0.0005526585062899104	b0095, b2412	0.0010325580495668635
1993184	https://pubmed.ncbi.nlm.nih.gov/1993184	2	2	0.0005526585062899104	b0092, b0381	0.0010311139124346022
7592387	https://pubmed.ncbi.nlm.nih.gov/7592387	2	2	0.0005526585062899104	b0632, b0890	0.0010296738092049449
14617144	https://pubmed.ncbi.nlm.nih.gov/14617144	2	2	0.0005526585062899104	b3811, b0890	0.001028237722999638
16204186	https://pubmed.ncbi.nlm.nih.gov/16204186	2	2	0.0005526585062899104	b0095, b0890	0.0010268056370344575
17557788	https://pubmed.ncbi.nlm.nih.gov/17557788	2	2	0.0005526585062899104	b4142, b4143	0.0010253775346185543
22606933	https://pubmed.ncbi.nlm.nih.gov/22606933	2	2	0.0005526585062899104	b3396, b0635	0.0010239533991538063
9218814	https://pubmed.ncbi.nlm.nih.gov/9218814	2	2	0.0005526585062899104	b3811, b2894	0.0010225332141341754
16239229	https://pubmed.ncbi.nlm.nih.gov/16239229	2	2	0.0005526585062899104	b4142, b4143	0.00102111696314507
12947041	https://pubmed.ncbi.nlm.nih.gov/12947041	2	2	0.0005526585062899104	b4142, b4143	0.0010197046298627116
19545569	https://pubmed.ncbi.nlm.nih.gov/19545569	2	2	0.0005526585062899104	b4142, b4143	0.001018296198053509
379350	https://pubmed.ncbi.nlm.nih.gov/379350	2	2	0.0005526585062899104	b4142, b4143	0.0010168916515734352
19620993	https://pubmed.ncbi.nlm.nih.gov/19620993	2	2	0.0005526585062899104	b4142, b4143	0.0010154909743674112
6155374	https://pubmed.ncbi.nlm.nih.gov/6155374	2	2	0.0005526585062899104	b4142, b4143	0.001014094150468694
16754671	https://pubmed.ncbi.nlm.nih.gov/16754671	2	2	0.0005526585062899104	b4142, b4143	0.00101270116399827
16000739	https://pubmed.ncbi.nlm.nih.gov/16000739	3	9	0.0009694800490102835	b0740, b0739, b0741	0.001774055398326088
12369934	https://pubmed.ncbi.nlm.nih.gov/12369934	3	10	0.0013612822368055586	b4142, b4143, b0436	0.0024876034299981032
2684651	https://pubmed.ncbi.nlm.nih.gov/2684651	2	3	0.0016323657641760375	b0839, b0436	0.0029789000402336992
19443546	https://pubmed.ncbi.nlm.nih.gov/19443546	2	3	0.0016323657641760375	b3811, b2894	0.0029748305046596096
21764913	https://pubmed.ncbi.nlm.nih.gov/21764913	2	3	0.0016323657641760375	b2742, b3613	0.0029707720728660764
2046546	https://pubmed.ncbi.nlm.nih.gov/2046546	2	3	0.0016323657641760375	b4142, b4143	0.002966724699469801
6350821	https://pubmed.ncbi.nlm.nih.gov/6350821	2	3	0.0016323657641760375	b0084, b0083	0.0029626883393344683
11743732	https://pubmed.ncbi.nlm.nih.gov/11743732	2	3	0.0016323657641760375	b4142, b4143	0.0029586629475690683
1656499	https://pubmed.ncbi.nlm.nih.gov/1656499	2	3	0.0016323657641760375	b0093, b0083	0.0029546484795262336
9560382	https://pubmed.ncbi.nlm.nih.gov/9560382	2	3	0.0016323657641760375	b4142, b4143	0.0029506448908005883
18418386	https://pubmed.ncbi.nlm.nih.gov/18418386	2	3	0.0016323657641760375	b4142, b4143	0.0029466521372271096
1095546	https://pubmed.ncbi.nlm.nih.gov/1095546	2	3	0.0016323657641760375	b0740, b0739	0.0029426701748795055
31332059	https://pubmed.ncbi.nlm.nih.gov/31332059	2	3	0.0016323657641760375	b1105, b0149	0.002938698960068602
13129951	https://pubmed.ncbi.nlm.nih.gov/13129951	2	3	0.0016323657641760375	b4142, b4143	0.0029347384493407466
1311302	https://pubmed.ncbi.nlm.nih.gov/1311302	2	3	0.0016323657641760375	b3972, b3189	0.0029307885994762236
2570575	https://pubmed.ncbi.nlm.nih.gov/2570575	2	3	0.0016323657641760375	b4142, b4143	0.00292684936748768
7912695	https://pubmed.ncbi.nlm.nih.gov/7912695	2	3	0.0016323657641760375	b4142, b4143	0.0029229207106185695
8552633	https://pubmed.ncbi.nlm.nih.gov/8552633	2	3	0.0016323657641760375	b0093, b1916	0.0029190025863416007
4604639	https://pubmed.ncbi.nlm.nih.gov/4604639	2	3	0.0016323657641760375	b0740, b0739	0.0029150949523572074
15866952	https://pubmed.ncbi.nlm.nih.gov/15866952	2	3	0.0016323657641760375	b4142, b4143	0.002911197766592024
1374377	https://pubmed.ncbi.nlm.nih.gov/1374377	2	3	0.0016323657641760375	b4142, b4143	0.0029073109871973753
15545634	https://pubmed.ncbi.nlm.nih.gov/15545634	2	3	0.0016323657641760375	b4142, b4143	0.002903434572547779
1355477	https://pubmed.ncbi.nlm.nih.gov/1355477	2	3	0.0016323657641760375	b4142, b4143	0.0028995684812394597
17494995	https://pubmed.ncbi.nlm.nih.gov/17494995	2	3	0.0016323657641760375	b4142, b4143	0.002895712672088875
8780775	https://pubmed.ncbi.nlm.nih.gov/8780775	2	3	0.0016323657641760375	b4142, b4143	0.0028918671041312538
24148697	https://pubmed.ncbi.nlm.nih.gov/24148697	2	3	0.0016323657641760375	b4142, b4143	0.0028880317366191434
3550388	https://pubmed.ncbi.nlm.nih.gov/3550388	2	3	0.0016323657641760375	b3463, b3462	0.0028842065290209723
2161989	https://pubmed.ncbi.nlm.nih.gov/2161989	2	3	0.0016323657641760375	b3463, b3462	0.002880391441019622
1885519	https://pubmed.ncbi.nlm.nih.gov/1885519	2	3	0.0016323657641760375	b0635, b0634	0.002876586432511009
28665408	https://pubmed.ncbi.nlm.nih.gov/28665408	2	3	0.0016323657641760375	b4142, b4143	0.0028727914636026836
21464593	https://pubmed.ncbi.nlm.nih.gov/21464593	2	3	0.0016323657641760375	b0839, b0632	0.0028690064946124295
3323846	https://pubmed.ncbi.nlm.nih.gov/3323846	2	3	0.0016323657641760375	b3463, b3462	0.002865231486066887
10048040	https://pubmed.ncbi.nlm.nih.gov/10048040	2	3	0.0016323657641760375	b3463, b3462	0.002861466398700176
9303404	https://pubmed.ncbi.nlm.nih.gov/9303404	2	3	0.0016323657641760375	b2134, b3182	0.002857711193452538
12864855	https://pubmed.ncbi.nlm.nih.gov/12864855	2	3	0.0016323657641760375	b0095, b0890	0.002853965831468983
16091035	https://pubmed.ncbi.nlm.nih.gov/16091035	2	3	0.0016323657641760375	b3811, b2894	0.0028502302740979505
3049542	https://pubmed.ncbi.nlm.nih.gov/3049542	2	3	0.0016323657641760375	b3250, b3251	0.0028465044828899794
2644207	https://pubmed.ncbi.nlm.nih.gov/2644207	2	3	0.0016323657641760375	b0635, b0634	0.002842788419596389
3000876	https://pubmed.ncbi.nlm.nih.gov/3000876	2	3	0.0016323657641760375	b0094, b0095	0.0028390820461679715
9696776	https://pubmed.ncbi.nlm.nih.gov/9696776	2	3	0.0016323657641760375	b0095, b2412	0.0028353853247536902
6253901	https://pubmed.ncbi.nlm.nih.gov/6253901	2	3	0.0016323657641760375	b0958, b0956	0.002831698217699394
363690	https://pubmed.ncbi.nlm.nih.gov/363690	2	3	0.0016323657641760375	b0635, b0634	0.0028280206875465376
8760895	https://pubmed.ncbi.nlm.nih.gov/8760895	2	3	0.0016323657641760375	b0094, b0095	0.002824352697030913
2531087	https://pubmed.ncbi.nlm.nih.gov/2531087	2	3	0.0016323657641760375	b4143, b0436	0.0028206942090813914
22515815	https://pubmed.ncbi.nlm.nih.gov/22515815	2	3	0.0016323657641760375	b0095, b3251	0.0028170451868186727
3053647	https://pubmed.ncbi.nlm.nih.gov/3053647	2	3	0.0016323657641760375	b1569, b1570	0.0028134055935540494
10843862	https://pubmed.ncbi.nlm.nih.gov/10843862	2	3	0.0016323657641760375	b1678, b2742	0.002809775392788173
11278066	https://pubmed.ncbi.nlm.nih.gov/11278066	2	3	0.0016323657641760375	b3811, b2894	0.0028061545482098377
26644431	https://pubmed.ncbi.nlm.nih.gov/26644431	2	3	0.0016323657641760375	b0958, b0095	0.0028025430236947673
11157955	https://pubmed.ncbi.nlm.nih.gov/11157955	2	3	0.0016323657641760375	b0095, b1174	0.002798940783304414
15853876	https://pubmed.ncbi.nlm.nih.gov/15853876	3	11	0.0018397802081467581	b0924, b0923, b0922	0.003150535041935527
16879983	https://pubmed.ncbi.nlm.nih.gov/16879983	3	11	0.0018397802081467581	b0924, b0923, b0922	0.003146495894445866
18535144	https://pubmed.ncbi.nlm.nih.gov/18535144	3	13	0.0030810696093124734	b1107, b4233, b1192	0.005262672034344225
17026754	https://pubmed.ncbi.nlm.nih.gov/17026754	3	13	0.0030810696093124734	b1113, b2010, b0839	0.005255942274709514
25118250	https://pubmed.ncbi.nlm.nih.gov/25118250	2	4	0.0032143933743695573	b2516, b3251	0.0054763738970740605
19650773	https://pubmed.ncbi.nlm.nih.gov/19650773	2	4	0.0032143933743695573	b0739, b0738	0.005469388726286976
6989802	https://pubmed.ncbi.nlm.nih.gov/6989802	2	4	0.0032143933743695573	b0740, b0739	0.005462421352113362
15866920	https://pubmed.ncbi.nlm.nih.gov/15866920	2	4	0.0032143933743695573	b0739, b0741	0.005455471706627213
18047581	https://pubmed.ncbi.nlm.nih.gov/18047581	2	4	0.0032143933743695573	b3057, b0841	0.005448539722247763
15589844	https://pubmed.ncbi.nlm.nih.gov/15589844	2	4	0.0032143933743695573	b4142, b4143	0.005441625331737296
9158731	https://pubmed.ncbi.nlm.nih.gov/9158731	2	4	0.0032143933743695573	b1107, b4233	0.005434728468198972
15175309	https://pubmed.ncbi.nlm.nih.gov/15175309	2	4	0.0032143933743695573	b0095, b0924	0.00542784906507467
17660416	https://pubmed.ncbi.nlm.nih.gov/17660416	2	4	0.0032143933743695573	b3057, b0841	0.005420987056142844
11254127	https://pubmed.ncbi.nlm.nih.gov/11254127	2	4	0.0032143933743695573	b4142, b4143	0.005414142375516401
9632255	https://pubmed.ncbi.nlm.nih.gov/9632255	2	4	0.0032143933743695573	b3811, b2894	0.005407314957640592
4583254	https://pubmed.ncbi.nlm.nih.gov/4583254	2	4	0.0032143933743695573	b0740, b0739	0.005400504737290919
19557168	https://pubmed.ncbi.nlm.nih.gov/19557168	2	4	0.0032143933743695573	b3189, b0095	0.005393711649571056
18390656	https://pubmed.ncbi.nlm.nih.gov/18390656	2	4	0.0032143933743695573	b0635, b3251	0.005386935629910791
10746761	https://pubmed.ncbi.nlm.nih.gov/10746761	2	4	0.0032143933743695573	b3811, b2894	0.005380176614063977
1349601	https://pubmed.ncbi.nlm.nih.gov/1349601	2	4	0.0032143933743695573	b4142, b4143	0.005373434538106503
9008158	https://pubmed.ncbi.nlm.nih.gov/9008158	2	4	0.0032143933743695573	b0095, b2412	0.00536670933843428
1563353	https://pubmed.ncbi.nlm.nih.gov/1563353	2	4	0.0032143933743695573	b0635, b0634	0.005360000951761237
9171392	https://pubmed.ncbi.nlm.nih.gov/9171392	2	4	0.0032143933743695573	b0924, b1175	0.00535330931511734
7746851	https://pubmed.ncbi.nlm.nih.gov/7746851	2	4	0.0032143933743695573	b3811, b2894	0.005346634365846621
12071968	https://pubmed.ncbi.nlm.nih.gov/12071968	2	4	0.0032143933743695573	b4143, b1990	0.005339976041605217
9767582	https://pubmed.ncbi.nlm.nih.gov/9767582	2	4	0.0032143933743695573	b3811, b2894	0.00533333428035944
12911840	https://pubmed.ncbi.nlm.nih.gov/12911840	2	4	0.0032143933743695573	b0958, b4143	0.005326709020383838
18180259	https://pubmed.ncbi.nlm.nih.gov/18180259	2	4	0.0032143933743695573	b1254, b2516	0.005320100200259292
12354237	https://pubmed.ncbi.nlm.nih.gov/12354237	2	4	0.0032143933743695573	b0839, b0632	0.005313507758871115
8605888	https://pubmed.ncbi.nlm.nih.gov/8605888	2	4	0.0032143933743695573	b3811, b2894	0.005306931635407165
17896876	https://pubmed.ncbi.nlm.nih.gov/17896876	2	4	0.0032143933743695573	b0095, b3251	0.005300371769355982
3542975	https://pubmed.ncbi.nlm.nih.gov/3542975	2	4	0.0032143933743695573	b4142, b4143	0.005293828100504925
15690043	https://pubmed.ncbi.nlm.nih.gov/15690043	20	454	0.004028202983442815	b3730, b4143, b1176, b0946, b0890, b3147, b3967, b0922, b1990, b0436, b0085, b3247, b0090, b0094, b0923, b0095, b0091, b0088, b0924, b3251	0.006625922046748107
16381862	https://pubmed.ncbi.nlm.nih.gov/16381862	9	134	0.004050115398879609	b0632, b0376, b1192, b2134, b2010, b3613, b0839, b2742, b3182	0.006653761012445072
29176613	https://pubmed.ncbi.nlm.nih.gov/29176613	3	15	0.004736218840394621	b0093, b0083, b0089	0.007771360311299414
15249060	https://pubmed.ncbi.nlm.nih.gov/15249060	2	5	0.0052748675976288665	b0739, b0738	0.008644561886040427
15778224	https://pubmed.ncbi.nlm.nih.gov/15778224	2	5	0.0052748675976288665	b3057, b0841	0.008633955061640377
12949085	https://pubmed.ncbi.nlm.nih.gov/12949085	2	5	0.0052748675976288665	b3182, b0149	0.008623374234358955
2546042	https://pubmed.ncbi.nlm.nih.gov/2546042	2	5	0.0052748675976288665	b0094, b0093	0.008612819308735505
14606689	https://pubmed.ncbi.nlm.nih.gov/14606689	2	5	0.0052748675976288665	b4142, b4143	0.00860229018977617
1323828	https://pubmed.ncbi.nlm.nih.gov/1323828	2	5	0.0052748675976288665	b0094, b3251	0.008591786782951047
16760308	https://pubmed.ncbi.nlm.nih.gov/16760308	2	5	0.0052748675976288665	b3182, b0819	0.00858130899419135
16751270	https://pubmed.ncbi.nlm.nih.gov/16751270	2	5	0.0052748675976288665	b0635, b0634	0.008570856729886611
18394994	https://pubmed.ncbi.nlm.nih.gov/18394994	2	5	0.0052748675976288665	b4142, b4143	0.008560429896881883
10564486	https://pubmed.ncbi.nlm.nih.gov/10564486	2	5	0.0052748675976288665	b0094, b0095	0.00855002840247498
17109382	https://pubmed.ncbi.nlm.nih.gov/17109382	2	5	0.0052748675976288665	b0923, b0922	0.008539652154413723
3316191	https://pubmed.ncbi.nlm.nih.gov/3316191	2	5	0.0052748675976288665	b0632, b0634	0.008529301060893222
